time,Open,High,Low,Close,Volume,ema_20,ema_50,ema_200,rsi,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,atr,obv,PP,R1,R2,R3,S1,S2,S3
2023-12-29 22:00:00,1.45846,1.45918,1.449,1.4551,176744,,,,,,,,,,,176744.0,1.4544266666666665,1.459853333333333,1.4646066666666664,1.4747866666666662,1.4496733333333331,1.4442466666666667,1.4340666666666668
2024-01-05 22:00:00,1.45498,1.46212,1.45327,1.4583,214028,,,,,,,,,,,390772.0,1.4578966666666666,1.4625233333333332,1.4667466666666666,1.4755966666666667,1.4536733333333332,1.4490466666666666,1.4401966666666666
2024-01-12 22:00:00,1.45852,1.46473,1.45786,1.46106,209541,,,,,,,,,,,600313.0,1.4612166666666668,1.4645733333333337,1.468086666666667,1.4749566666666671,1.4577033333333336,1.4543466666666667,1.4474766666666665
2024-01-19 22:00:00,1.46106,1.46327,1.45044,1.45579,194911,,,,,,,,,,,405402.0,1.4565000000000001,1.4625600000000003,1.4693300000000002,1.4821600000000004,1.4497300000000002,1.44367,1.43084
2024-01-26 22:00:00,1.4543,1.45625,1.4458,1.44843,234043,,,,,,,,,,,171359.0,1.4501600000000001,1.4545200000000003,1.4606100000000002,1.4710600000000003,1.4440700000000002,1.43971,1.42926
2024-02-02 22:00:00,1.44834,1.45272,1.44336,1.45173,186849,,,,,,,,,,,358208.0,1.44927,1.4551800000000001,1.45863,1.4679900000000001,1.44582,1.43991,1.43055
2024-02-09 22:00:00,1.45174,1.45284,1.44408,1.4514,172835,,,,,,,,,,,185373.0,1.4494399999999998,1.4547999999999996,1.4581999999999997,1.4669599999999996,1.4460399999999998,1.44068,1.43192
2024-02-16 22:00:00,1.45066,1.45923,1.44888,1.45377,172956,,,,,,,,,,,358329.0,1.4539599999999997,1.4590399999999994,1.4643099999999998,1.4746599999999999,1.4486899999999994,1.4436099999999996,1.4332599999999995
2024-02-23 22:00:00,1.455,1.45974,1.45326,1.45687,200257,,,,,,,,,,,558586.0,1.4566233333333336,1.4599866666666672,1.4631033333333336,1.4695833333333337,1.4535066666666672,1.4501433333333336,1.4436633333333335
2024-03-01 22:00:00,1.45718,1.46006,1.45166,1.45647,197853,,,,,,,,,,,360733.0,1.4560633333333335,1.460466666666667,1.4644633333333335,1.4728633333333334,1.452066666666667,1.4476633333333335,1.4392633333333336
2024-03-08 22:00:00,1.45706,1.45961,1.45132,1.45654,182317,,,,,,,,,,,543050.0,1.4558233333333332,1.4603266666666666,1.4641133333333334,1.4724033333333335,1.4520366666666664,1.4475333333333331,1.439243333333333
2024-03-15 21:00:00,1.457,1.4646,1.45542,1.45788,182601,,,,,,,,,,,725651.0,1.4593,1.4631800000000001,1.46848,1.47766,1.4540000000000002,1.45012,1.44094
2024-03-22 21:00:00,1.459,1.46022,1.45266,1.45577,195225,,,,,,,,,,,530426.0,1.456216666666667,1.4597733333333338,1.463776666666667,1.471336666666667,1.4522133333333338,1.448656666666667,1.441096666666667
2024-03-29 21:00:00,1.45577,1.46412,1.45036,1.4617,182221,,,,,,,,,,,712647.0,1.4587266666666665,1.467093333333333,1.4724866666666665,1.4862466666666665,1.453333333333333,1.4449666666666665,1.4312066666666665
2024-04-05 21:00:00,1.46134,1.46451,1.44587,1.44861,217743,,,,,,,,,,,494904.0,1.4529966666666667,1.4601233333333334,1.4716366666666667,1.4902766666666667,1.4414833333333334,1.4343566666666667,1.4157166666666667
2024-04-12 21:00:00,1.44676,1.45262,1.4467,1.451,262490,,,,,,,,,,,757394.0,1.4501066666666667,1.4535133333333332,1.4560266666666666,1.4619466666666665,1.4475933333333333,1.4441866666666667,1.4382666666666668
2024-04-19 21:00:00,1.451,1.46197,1.44876,1.45717,204340,,,,,,,,,,,961734.0,1.4559666666666669,1.4631733333333337,1.4691766666666668,1.4823866666666667,1.4499633333333337,1.442756666666667,1.429546666666667
2024-04-26 21:00:00,1.45716,1.46076,1.45154,1.45252,223174,,,,,,,,,,,738560.0,1.45494,1.4583399999999997,1.46416,1.47338,1.4491199999999997,1.44572,1.4364999999999999
2024-05-03 21:00:00,1.45304,1.46024,1.4524,1.45898,162454,,,,,,,,,,,901014.0,1.4572066666666668,1.4620133333333336,1.4650466666666668,1.472886666666667,1.4541733333333335,1.4493666666666667,1.4415266666666666
2024-05-10 21:00:00,1.45898,1.4647,1.45805,1.46207,166937,1.4555580000000001,,,,1.4477391187501025,1.4555580000000001,1.4633768812498977,1.0743482911567388,0.9164278617279892,,1067951.0,1.4616066666666665,1.465163333333333,1.4682566666666663,1.4749066666666661,1.458513333333333,1.4549566666666667,1.4483066666666669
2024-05-17 21:00:00,1.46194,1.46534,1.46001,1.46432,163212,1.4563924761904763,,,,1.4473243236978022,1.456019,1.4647136763021977,1.1943080828200427,0.9773610719643379,,1231163.0,1.4632233333333333,1.4664366666666666,1.4685533333333334,1.4738833333333334,1.4611066666666666,1.4578933333333333,1.4525633333333332
2024-05-24 21:00:00,1.46434,1.46884,1.45964,1.46596,167101,1.4573036689342405,,,,1.4467203294829871,1.4564020000000002,1.4660836705170133,1.3295327137717572,0.9936131622742159,,1398264.0,1.464813333333333,1.469986666666666,1.474013333333333,1.4832133333333328,1.4607866666666662,1.4556133333333332,1.4464133333333333
2024-05-31 21:00:00,1.466,1.46916,1.45983,1.46064,210209,1.457621414750027,,,,1.4467380898583466,1.456381,1.4660239101416532,1.3242290501803176,0.7208358232854898,,1188055.0,1.46321,1.4665899999999998,1.47254,1.48187,1.4572599999999998,1.4538799999999998,1.4445499999999998
2024-06-07 21:00:00,1.45644,1.45992,1.44504,1.44846,189314,1.4567488990595483,,,,1.4457711109612101,1.4560145,1.4662578890387898,1.4070449214331109,0.13124997149906195,,998741.0,1.4511399999999999,1.4572399999999996,1.4660199999999999,1.4808999999999999,1.4423599999999996,1.4362599999999999,1.4213799999999999
2024-06-14 21:00:00,1.44846,1.45402,1.4457,1.44862,157553,1.4559747181967342,,,,1.4458084502840034,1.456024,1.4662395497159966,1.4032117212348953,0.13761127859786138,,1156294.0,1.4494466666666668,1.4531933333333336,1.4577666666666669,1.466086666666667,1.4448733333333335,1.4411266666666667,1.4328066666666666
2024-06-21 21:00:00,1.44836,1.455,1.44806,1.45284,199784,1.4556761736065689,,,,1.4459461383169256,1.4560795,1.4662128616830743,1.3918692877791805,0.340156697189099,,1356078.0,1.4519666666666666,1.4558733333333334,1.4589066666666668,1.465846666666667,1.4489333333333332,1.4450266666666665,1.4380866666666663
2024-06-28 21:00:00,1.45613,1.46286,1.4545,1.46169,206007,1.4562489189773717,,,,1.446418432399124,1.4565940000000002,1.4667695676008763,1.397172801875625,0.7504037219290352,,1562085.0,1.4596833333333332,1.4648666666666665,1.4680433333333334,1.4764033333333335,1.4565066666666664,1.451323333333333,1.442963333333333
2024-07-05 21:00:00,1.45873,1.46581,1.45849,1.46244,292257,1.4568385457414317,,,,1.4466337213319698,1.4570275,1.46742127866803,1.42671001995915,0.7603721020463979,,1854342.0,1.4622466666666665,1.4660033333333329,1.4695666666666665,1.4768866666666665,1.4586833333333329,1.4549266666666665,1.4476066666666665
2024-07-12 21:00:00,1.46238,1.46708,1.46075,1.4642,372572,1.4575396366232,,,,1.4465414732895976,1.457394,1.4682465267104026,1.4893058034275546,0.8135675304754654,0.009209720267528034,2226914.0,1.46401,1.46727,1.47034,1.47667,1.4609400000000001,1.45768,1.4513500000000001
2024-07-19 21:00:00,1.46456,1.4662,1.45472,1.45754,299015,1.4575396712305144,,,,1.4466031745253565,1.4574475,1.4682918254746435,1.488125709453484,0.5042649033458253,0.009334137474778863,1927899.0,1.4594866666666666,1.4642533333333332,1.4709666666666665,1.4824466666666665,1.4527733333333332,1.4480066666666667,1.4365266666666667
2024-07-26 21:00:00,1.4588,1.45894,1.43864,1.44754,333396,1.456587321589513,,,,1.4453246085415823,1.4569975,1.4686703914584176,1.6023214121393696,0.09489471680215861,0.009923838735975571,1594503.0,1.4483733333333333,1.4581066666666667,1.4686733333333333,1.4889733333333333,1.4378066666666667,1.4280733333333333,1.4077733333333333
2024-08-02 21:00:00,1.44762,1.45259,1.4421,1.44512,398879,1.4554951957238451,,,,1.4436046005884013,1.4563595,1.4691143994115987,1.7516141325817816,0.0594046006439136,0.009953744525054448,1195624.0,1.4466033333333332,1.4511066666666665,1.4570933333333334,1.4675833333333335,1.4406166666666664,1.4361133333333331,1.425623333333333
2024-08-09 21:00:00,1.44536,1.45257,1.44414,1.45114,202138,1.4550804151787171,,,,1.4431722204402824,1.456128,1.4690837795597178,1.7794836112921002,0.3074990402156599,0.009874611036911774,1397762.0,1.449283333333333,1.454426666666666,1.457713333333333,1.466143333333333,1.4459966666666662,1.440853333333333,1.4324233333333332
2024-08-16 21:00:00,1.45144,1.45803,1.44581,1.4562,226169,1.4551870423045536,,,,1.4431509795307988,1.4558529999999998,1.4685550204692008,1.7449592052495675,0.5136592442454915,0.00999447140243325,1623931.0,1.4533466666666666,1.460883333333333,1.4655666666666665,1.4777866666666664,1.4486633333333332,1.4411266666666667,1.4289066666666668
2024-08-23 21:00:00,1.45625,1.45835,1.44177,1.4434,204958,1.454064466846977,,,,1.4421168510360354,1.4555925,1.4690681489639648,1.8515688922503644,0.047609913533512106,0.010325921619415214,1418973.0,1.44784,1.45391,1.46442,1.481,1.43733,1.43126,1.41468
2024-08-30 21:00:00,1.44245,1.44838,1.43934,1.4441,202536,1.4531154700044078,,,44.67171772861388,1.4409886671234986,1.4552475,1.4695063328765015,1.9596436862460063,0.10910194766462333,0.010262133390420949,1621509.0,1.4439399999999998,1.4485399999999995,1.4529799999999997,1.4620199999999997,1.4394999999999996,1.4348999999999998,1.42586
2024-09-06 21:00:00,1.44398,1.44526,1.43497,1.43722,231174,1.4516016157182736,,,41.8199550084557,1.4380144451896462,1.45425,1.470485554810354,2.232842332522452,-0.024466216243487396,0.01026349677697049,1390335.0,1.43915,1.4433299999999998,1.4494399999999998,1.4597299999999997,1.4330399999999999,1.42886,1.41857
2024-09-13 21:00:00,1.43758,1.44326,1.4374,1.44074,226023,1.4505671761260572,,,43.71245714365777,1.436395108884856,1.4536609999999999,1.4709268911151436,2.375504483527282,0.12582296176224972,0.010059554590706257,1616358.0,1.4404666666666666,1.4435333333333331,1.4463266666666665,1.4521866666666665,1.4376733333333331,1.4346066666666666,1.4287466666666666
2024-09-20 21:00:00,1.4408,1.44197,1.42784,1.43023,208931,1.44863030220929,,,39.73933346936694,1.4323743345011684,1.4522235,1.4720726654988314,2.7336240597720027,-0.05401573434648164,0.010253665701423572,1407427.0,1.4333466666666668,1.4388533333333335,1.4474766666666667,1.4616066666666667,1.4247233333333336,1.4192166666666668,1.4050866666666668
2024-09-27 21:00:00,1.43008,1.43484,1.42384,1.43161,263697,1.4470093210465005,,,40.47068013000923,1.4294801366901977,1.4507005,1.4719208633098022,2.9255333281821105,0.05018442141418283,0.010288835724980296,1671124.0,1.4300966666666666,1.4363533333333331,1.4410966666666665,1.4520966666666664,1.4253533333333333,1.4190966666666667,1.4080966666666668
2024-10-04 21:00:00,1.43174,1.43266,1.42624,1.42708,281449,1.4451112904706434,,,38.87633298666923,1.426234892080024,1.4488385000000001,1.4714421079199762,3.1202384420314706,0.01869409350418259,0.010108578549288897,1389675.0,1.42866,1.4310800000000001,1.4350800000000001,1.4415000000000002,1.42466,1.42224,1.4158199999999999
2024-10-11 21:00:00,1.42772,1.42841,1.42108,1.42386,252240,1.4430873580448678,,,37.787070844428825,1.423082814365118,1.4467335,1.4703841856348818,3.269528995475937,0.016430509602979176,0.009980511829283428,1137435.0,1.42445,1.42782,1.43178,1.4391100000000001,1.42049,1.41712,1.4097899999999999
2024-10-18 21:00:00,1.42236,1.43063,1.4205,1.4268,276560,1.441536181088214,,,39.38338864642312,1.4207784785269844,1.4450414999999999,1.4693045214730154,3.3581072201754085,0.12408845039585524,0.009987331088854913,1413995.0,1.425976666666667,1.4314533333333337,1.4361066666666669,1.4462366666666668,1.4213233333333337,1.415846666666667,1.405716666666667
2024-10-25 21:00:00,1.4268,1.44064,1.42426,1.43654,359607,1.4410603543179077,,,44.26091160877775,1.4199630324160326,1.4444455,1.4689279675839675,3.3898776497925933,0.3385477286371022,0.010276088341520355,1773602.0,1.4338133333333332,1.4433666666666662,1.450193333333333,1.4665733333333328,1.4269866666666664,1.4174333333333333,1.4010533333333335
2024-11-01 21:00:00,1.43826,1.43871,1.42162,1.42298,492917,1.4393384158114402,,,39.68456271117622,1.4170582252264983,1.4431634999999998,1.4692687747735014,3.6177847864779777,0.11342103894483052,0.01058099007267025,1280685.0,1.42777,1.4339199999999999,1.4448599999999998,1.4619499999999996,1.41683,1.4106800000000002,1.3935900000000003
2024-11-08 22:00:00,1.42045,1.42464,1.41258,1.4146,398914,1.4369823762103506,,,37.235343835724684,1.412767993000334,1.4412515,1.4697350069996657,3.952607438696972,0.032159084197172526,0.010646578808036924,881771.0,1.4172733333333334,1.4219666666666668,1.4293333333333333,1.4413933333333333,1.4099066666666669,1.4052133333333334,1.3931533333333335
2024-11-15 22:00:00,1.4146,1.42056,1.39609,1.40296,405909,1.4337421499046028,,,34.215867418301265,1.4069060939381832,1.4383149999999998,1.4697239060618164,4.367458597291494,-0.06281807348554008,0.011254351141040597,475862.0,1.4065366666666668,1.4169833333333335,1.4310066666666668,1.4554766666666668,1.3925133333333335,1.3820666666666668,1.3575966666666668
2024-11-22 22:00:00,1.40846,1.41718,1.40588,1.41164,223620,1.4316371832470216,,,38.07089048474892,1.4043644766041694,1.435775,1.4671855233958306,4.375410269134177,0.11581346964750576,0.01138367414282667,699482.0,1.4115666666666666,1.4172533333333333,1.4228666666666667,1.4341666666666668,1.4059533333333332,1.4002666666666665,1.3889666666666665
